EXPERIMENT	TYPE	EVENT	DIRECTION
TAF2	Alt. 5' ss	HsaALTD1041176-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1040028-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0005050-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1030129-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1011399-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1019642-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1042796-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1051196-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0006417-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1052389-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1033213-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1031616-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1030031-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0002259-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1002070-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1026142-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1000647-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1049857-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1002296-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1031138-3/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1008118-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0000198-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1053739-4/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1052643-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1039523-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1031898-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1044251-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0003442-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0000877-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1038699-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0007511-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1010477-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0004002-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1010195-2/6	BOTH
TAF2	Alt. 5' ss	HsaALTD1036963-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1051250-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1017638-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1046568-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0004833-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0004595-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1053802-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1018332-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0002834-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1016927-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0004056-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1050678-3/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0006652-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1045753-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1035628-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1030596-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1046533-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1015612-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0006935-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1051885-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0001377-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1053224-3/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1009765-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0003127-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1028869-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0006091-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1041243-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1052377-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1027746-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1028287-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1018874-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1043771-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0003429-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1027661-3/8	BOTH
TAF2	Alt. 5' ss	HsaALTD1021700-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1015564-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1030558-3/8	BOTH
TAF2	Alt. 5' ss	HsaALTD1046751-3/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1007309-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0002279-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1052278-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1027427-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1053809-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1027159-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0005082-3/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0005270-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1038994-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1001094-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1047456-5/9	BOTH
TAF2	Alt. 5' ss	HsaALTD0006499-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1036300-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1031094-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1052775-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1022260-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0005684-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1045817-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1023675-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1054368-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0007378-3/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0002718-3/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1040183-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1036249-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1028165-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1052012-2/11	BOTH
TAF2	Alt. 5' ss	HsaALTD0005881-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1051541-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1041808-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1048800-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0001508-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1007842-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0004438-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0001770-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1022942-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1047805-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0003030-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1054037-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1041552-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1040232-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0003466-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0000667-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1040934-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1044991-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0004707-4/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1021372-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1029809-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1054282-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1052854-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1050354-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1049041-1/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1052990-9/9	BOTH
TAF2	Alt. 5' ss	HsaALTD0002982-2/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1049107-4/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0000446-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0000502-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1035534-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0002120-4/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0007297-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0000301-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0000750-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1052271-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1007850-2/5	BOTH
TAF2	Alt. 5' ss	HsaALTD0007378-1/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1049709-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0005854-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0004342-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1007651-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0005176-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD0003444-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1023262-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1030559-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1050556-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0001377-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1037727-3/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0006433-1/3	BOTH
TAF2	Alt. 5' ss	HsaALTD0005654-2/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1046533-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1043472-3/4	BOTH
TAF2	Alt. 5' ss	HsaALTD0000877-2/3	BOTH
TAF2	Alt. 5' ss	HsaALTD1041188-1/2	BOTH
TAF2	Alt. 5' ss	HsaALTD1038960-4/4	BOTH
TAF2	Alt. 5' ss	HsaALTD1009263-5/6	BOTH
TAF2	Alt. 5' ss	HsaALTD0004316-2/5	BOTH
TAF2	Alt. 5' ss	HsaALTD1051196-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1026507-1/5	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1017380-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1011164-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1045575-2/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002200-1/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051745-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1009527-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053720-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0005084-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003241-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1012110-1/5	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1040891-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002958-4/5	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006433-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003709-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1052486-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1041176-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1040028-1/5	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0005050-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1030129-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1011399-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1019642-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1042796-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051196-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006417-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1052389-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1033213-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1031616-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1030031-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002259-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1002070-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1026142-1/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1000647-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1049857-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1002296-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1031138-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1008118-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000198-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053739-4/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1052643-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1039523-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1031898-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1044251-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003442-1/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000877-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1047216-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0004574-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053437-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1047534-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1028191-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0001214-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1049233-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051754-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003683-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053797-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1010157-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1043770-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1047134-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003646-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1011478-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0004925-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0001912-3/6	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053745-2/5	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053712-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1044334-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0007394-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1037385-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1037205-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000365-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002935-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1045760-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0001069-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006577-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1000723-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1030196-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1011949-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1038401-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1008017-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1048899-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1015126-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003020-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0005542-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003443-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1025236-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0005603-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1007193-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1021716-4/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1035856-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051533-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1028826-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1008971-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1040457-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1050771-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1042116-2/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1035789-1/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1036404-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006163-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1005874-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1015509-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006449-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053090-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1025657-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1015616-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002232-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1050585-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1035332-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006768-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1043944-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0004325-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1037876-1/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1028162-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1028260-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1040173-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006054-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1036871-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006737-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006070-2/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000167-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0003620-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1026905-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051990-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1024062-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1031036-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1005714-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1008542-6/6	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1038347-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1027159-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1035902-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000450-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1018329-1/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053926-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1011066-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0002516-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1035288-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1028132-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1043518-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0007211-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1053824-4/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1047052-4/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006456-2/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1036214-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1038505-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1033173-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1017266-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0007429-1/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0005283-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0006833-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1051457-3/3	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD0000167-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1021047-2/2	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1033874-3/4	BOTH
TAF2∆IDR	Alt. 5' ss	HsaALTD1042899-2/2	BOTH
