FEATURE	UP_EXONS_TAF2_N_DATAPOINTS	UP_EXONS_TAF2_N_NA	UP_EXONS_TAF2_MEAN	UP_EXONS_TAF2_MEDIAN	DOWN_EXONS_TAF2_N_DATAPOINTS	DOWN_EXONS_TAF2_N_NA	DOWN_EXONS_TAF2_MEAN	DOWN_EXONS_TAF2_MEDIAN	UP_EXONS_TAF2dIDR_N_DATAPOINTS	UP_EXONS_TAF2dIDR_N_NA	UP_EXONS_TAF2dIDR_MEAN	UP_EXONS_TAF2dIDR_MEDIAN	DOWN_EXONS_TAF2dIDR_N_DATAPOINTS	DOWN_EXONS_TAF2dIDR_N_NA	DOWN_EXONS_TAF2dIDR_MEAN	DOWN_EXONS_TAF2dIDR_MEDIAN	CR_N_DATAPOINTS	CR_N_NA	CR_MEAN	CR_MEDIAN	CS_N_DATAPOINTS	CS_N_NA	CS_MEAN	CS_MEDIAN	AS_NC_N_DATAPOINTS	AS_NC_N_NA	AS_NC_MEAN	AS_NC_MEDIAN	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_UP_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_DOWN_EXONS_TAF2dIDR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_DOWN_EXONS_TAF2dIDR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_UP_EXONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CR	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CR	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_DOWN_EXONS_TAF2dIDR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_CR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CS_VS_AS_NC
MEDIAN_SCORE_FOR_BPSEQ_DOINTRON	237	2	0.265962456467799	0.297933940158	253	3	0.247584356774604	0.292692264113	216	4	0.309662446909556	0.326381842261	242	2	0.340380183562713	0.379987273087	989	0	0.277997000444074	0.283929027441	970	5	0.338986176263274	0.357403611704	971	4	0.400489382949743	0.385034035875	0.996434234532435	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.410035603881346	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.344773698587884	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.535225156786608	UP_EXONS_TAF2 = CR	0.258127954532316	UP_EXONS_TAF2 = CS	0.0785872897841785	UP_EXONS_TAF2 = AS_NC	0.402796824903837	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.359230129260347	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.52239492301698	DOWN_EXONS_TAF2 = CR	0.248432086037002	DOWN_EXONS_TAF2 = CS	0.0730204553716038	DOWN_EXONS_TAF2 = AS_NC	0.95178389592066	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.640783738969103	UP_EXONS_TAF2dIDR = CR	0.932254437414546	UP_EXONS_TAF2dIDR = CS	0.516809701706176	UP_EXONS_TAF2dIDR = AS_NC	0.543437220591364	DOWN_EXONS_TAF2dIDR = CR	0.96995029376283	DOWN_EXONS_TAF2dIDR = CS	0.520565776182854	DOWN_EXONS_TAF2dIDR = AS_NC	0.333265602224311	CR = CS	0.0598337243230382	CR = AS_NC	0.357103176284525	CS = AS_NC
MEDIAN_PYRIMIDINECONT_DOINTRON	237	2	0.660066452273536	0.655555555556	253	3	0.6557285297127	0.651162790698	216	4	0.65848578933372	0.6554550593555	242	2	0.657552579169457	0.6507575757575	989	0	0.659295652574607	0.658227848101	970	5	0.652672848322347	0.646148989899	971	4	0.652881149132087	0.647058823529	0.609076322701704	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.838293796236489	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.676967176476855	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.887668755835984	UP_EXONS_TAF2 = CR	0.331807487053327	UP_EXONS_TAF2 = CS	0.358420459151602	UP_EXONS_TAF2 = AS_NC	0.756053036519178	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.907418717821366	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.568249399000573	DOWN_EXONS_TAF2 = CR	0.790210577702004	DOWN_EXONS_TAF2 = CS	0.817203126109771	DOWN_EXONS_TAF2 = AS_NC	0.842750022918886	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.897391426484521	UP_EXONS_TAF2dIDR = CR	0.496794718395195	UP_EXONS_TAF2dIDR = CS	0.520354092006116	UP_EXONS_TAF2dIDR = AS_NC	0.693284553246318	DOWN_EXONS_TAF2dIDR = CR	0.731485720371649	DOWN_EXONS_TAF2dIDR = CS	0.759047459405767	DOWN_EXONS_TAF2dIDR = AS_NC	0.177200675023727	CR = CS	0.206444196481416	CR = AS_NC	0.933316978070227	CS = AS_NC
MEDIAN_POLYPYRITRAC_OFFSET_DOINTRON	237	2	6.01898734177215	4	253	3	7.28458498023715	4	216	4	6.91203703703704	3.5	242	2	7.11776859504132	4	989	0	6.70778564206269	4	970	5	7.8180412371134	4	971	4	7.326982492276	4	0.571046008090036	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.906038681596588	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.479366117935407	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.569718962297172	UP_EXONS_TAF2 = CR	0.0542076155202917	UP_EXONS_TAF2 = CS	0.0952105588019647	UP_EXONS_TAF2 = AS_NC	0.666923595933986	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.913270496733275	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.828150471096145	DOWN_EXONS_TAF2 = CR	0.279564683420184	DOWN_EXONS_TAF2 = CS	0.411302705680681	DOWN_EXONS_TAF2 = AS_NC	0.593787565926214	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.71048461209152	UP_EXONS_TAF2dIDR = CR	0.110027829692512	UP_EXONS_TAF2dIDR = CS	0.168517809276377	UP_EXONS_TAF2dIDR = AS_NC	0.709841399217254	DOWN_EXONS_TAF2dIDR = CR	0.34831748168114	DOWN_EXONS_TAF2dIDR = CS	0.510091319874664	DOWN_EXONS_TAF2dIDR = AS_NC	0.031133470745249	*   : CR < CS	0.0853473590611447	CR = AS_NC	0.624171582718829	CS = AS_NC
MEDIAN_POLYPYRITRAC_LEN_DOINTRON	237	2	16.2194092827004	14	253	3	15.5711462450593	14	216	4	15.2662037037037	14	242	2	15.0247933884298	14	989	0	15.5237613751264	14	970	5	15.3134020618557	14	971	4	15.7512873326468	14	0.822369079805301	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.305478207756205	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.33624024060043	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.44368148776887	UP_EXONS_TAF2 = CR	0.17047067042017	UP_EXONS_TAF2 = CS	0.613580566932302	UP_EXONS_TAF2 = AS_NC	0.368904029177643	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.432961445289774	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.618248873338153	DOWN_EXONS_TAF2 = CR	0.265700743139875	DOWN_EXONS_TAF2 = CS	0.851875908023731	DOWN_EXONS_TAF2 = AS_NC	0.928014318548989	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.552915274479209	UP_EXONS_TAF2dIDR = CR	0.999034150953356	UP_EXONS_TAF2dIDR = CS	0.405679400080029	UP_EXONS_TAF2dIDR = AS_NC	0.602933449807107	DOWN_EXONS_TAF2dIDR = CR	0.894779748719244	DOWN_EXONS_TAF2dIDR = CS	0.427407254103337	DOWN_EXONS_TAF2dIDR = AS_NC	0.305519769500922	CR = CS	0.681949440512247	CR = AS_NC	0.136099775802723	CS = AS_NC
MEDIAN_POLYPYRITRAC_SCORE_DOINTRON	237	2	30.4177215189873	28	253	3	30.2608695652174	27	216	4	28.6805555555556	26	242	2	28.7665289256198	27	989	0	30.1612740141557	27	970	5	29.0350515463918	26	971	4	29.8228630278064	27	0.767189467419096	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.301734693001371	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.637428633410467	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.925429334382418	UP_EXONS_TAF2 = CR	0.19786216632851	UP_EXONS_TAF2 = CS	0.603757989185336	UP_EXONS_TAF2 = AS_NC	0.177677459864458	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.453823434721083	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.609457984297789	DOWN_EXONS_TAF2 = CR	0.0785540412015798	DOWN_EXONS_TAF2 = CS	0.356135714536488	DOWN_EXONS_TAF2 = AS_NC	0.534907898824032	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.230187580493231	UP_EXONS_TAF2dIDR = CR	0.980537973129813	UP_EXONS_TAF2dIDR = CS	0.424196414593988	UP_EXONS_TAF2dIDR = AS_NC	0.644309790628165	DOWN_EXONS_TAF2dIDR = CR	0.437655280058445	DOWN_EXONS_TAF2dIDR = CS	0.95573748314463	DOWN_EXONS_TAF2dIDR = AS_NC	0.0548752472331136	CR = CS	0.504723197571034	CR = AS_NC	0.220046230806836	CS = AS_NC
MEDIAN_BPSCORE_DOINTRON	237	2	0.52165116792827	0.61022627	253	3	0.415962747721739	0.4973364	216	4	0.463182141163889	0.620988315	242	2	0.464658192109504	0.53949551	989	0	0.489534338076031	0.57900232	970	5	0.442163579576119	0.552741775	971	4	0.482350961294336	0.58246566	0.200861093758367	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.898225062051981	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.721204966299683	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.872928129536024	UP_EXONS_TAF2 = CR	0.502212518924497	UP_EXONS_TAF2 = CS	0.907002892773366	UP_EXONS_TAF2 = AS_NC	0.31681534671964	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.430532455719687	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.0897312579761953	DOWN_EXONS_TAF2 = CR	0.354855949513356	DOWN_EXONS_TAF2 = CS	0.141830767639563	DOWN_EXONS_TAF2 = AS_NC	0.896745583907338	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.766572934699528	UP_EXONS_TAF2dIDR = CR	0.689397529454967	UP_EXONS_TAF2dIDR = CS	0.974089762284025	UP_EXONS_TAF2dIDR = AS_NC	0.578018110936724	DOWN_EXONS_TAF2dIDR = CR	0.899450389883015	DOWN_EXONS_TAF2dIDR = CS	0.6952506722371	DOWN_EXONS_TAF2dIDR = AS_NC	0.228472344078	CR = CS	0.757863336425941	CR = AS_NC	0.381478244615844	CS = AS_NC
MEDIAN_TR_LENGTH	239	0	86295.5167364017	55260.5	256	0	72547.482421875	41061.25	220	0	76627.5363636364	49121	244	0	69081.9549180328	39210.5	989	0	89047.3892821031	56666	975	0	67936.5743589744	41036	975	0	61792.2974358974	35858	0.0700400344028474	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.246722387684453	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.015983583648816	*   : UP_EXONS_TAF2 > DOWN_EXONS_TAF2dIDR	0.316690823683729	UP_EXONS_TAF2 = CR	0.0043717130254374	**  : UP_EXONS_TAF2 > CS	3.36073308049792e-05	*** : UP_EXONS_TAF2 > AS_NC	0.559580002571305	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.485056955411036	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.00030931012398992	*** : DOWN_EXONS_TAF2 < CR	0.612435062401	DOWN_EXONS_TAF2 = CS	0.0649286674312981	DOWN_EXONS_TAF2 = AS_NC	0.256508012722886	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.016977312999648	*   : UP_EXONS_TAF2dIDR < CR	0.217858940274913	UP_EXONS_TAF2dIDR = CS	0.0150274548846954	*   : UP_EXONS_TAF2dIDR > AS_NC	2.05749692240907e-05	*** : DOWN_EXONS_TAF2dIDR < CR	0.723866771428479	DOWN_EXONS_TAF2dIDR = CS	0.36511741605818	DOWN_EXONS_TAF2dIDR = AS_NC	6.188026960222e-11	*** : CR > CS	2.41351111551417e-18	*** : CR > AS_NC	0.0327867612754565	*   : CS > AS_NC
MEDIAN_EXON_NUMBER	239	0	11.9497907949791	9	256	0	12.44140625	8.5	220	0	10.9659090909091	8	244	0	12.3237704918033	8	989	0	14.391809908999	11	975	0	18.3917948717949	14	975	0	11.7035897435897	9	0.781520013291414	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.290425498471072	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.541408923633713	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.000230637824888808	*** : UP_EXONS_TAF2 < CR	1.48059972576057e-14	*** : UP_EXONS_TAF2 < CS	0.817839813227976	UP_EXONS_TAF2 = AS_NC	0.438492853232596	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.647457016217156	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	1.58283798817088e-05	*** : DOWN_EXONS_TAF2 < CR	4.53847821034691e-17	*** : DOWN_EXONS_TAF2 < CS	0.50482994315493	DOWN_EXONS_TAF2 = AS_NC	0.755245266629042	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	4.70062107796705e-07	*** : UP_EXONS_TAF2dIDR < CR	7.52544673122994e-19	*** : UP_EXONS_TAF2dIDR < CS	0.11029517658483	UP_EXONS_TAF2dIDR = AS_NC	8.29611359763967e-06	*** : DOWN_EXONS_TAF2dIDR < CR	2.0081284853851e-16	*** : DOWN_EXONS_TAF2dIDR < CS	0.230409443702557	DOWN_EXONS_TAF2dIDR = AS_NC	3.15359939135527e-12	*** : CR < CS	2.79907220193141e-09	*** : CR > AS_NC	2.65649527019641e-36	*** : CS > AS_NC
EXON_MEDIANRELATIVERANK	239	0	0.563283205602509	0.555555555555556	256	0	0.536709748981905	0.546536796536796	220	0	0.563900223662479	0.583333333333333	244	0	0.569512364741427	0.581989247311828	989	0	0.563529516263773	0.555555555555556	975	0	0.569898555142974	0.572727272727273	975	0	0.554192946693446	0.535714285714286	0.272708395758579	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.900172629491023	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.700523467715337	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.995862585403922	UP_EXONS_TAF2 = CR	0.576994147012693	UP_EXONS_TAF2 = CS	0.588321116845391	UP_EXONS_TAF2 = AS_NC	0.241857090732815	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.13181067137911	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.156265822546853	DOWN_EXONS_TAF2 = CR	0.045332960832871	*   : DOWN_EXONS_TAF2 < CS	0.346161812625753	DOWN_EXONS_TAF2 = AS_NC	0.822441049919387	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.888311489918732	UP_EXONS_TAF2dIDR = CR	0.788949304092337	UP_EXONS_TAF2dIDR = CS	0.503147145378322	UP_EXONS_TAF2dIDR = AS_NC	0.659398745079216	DOWN_EXONS_TAF2dIDR = CR	0.985559777901442	DOWN_EXONS_TAF2dIDR = CS	0.306021357037369	DOWN_EXONS_TAF2dIDR = AS_NC	0.464236751331082	CR = CS	0.392298520234928	CR = AS_NC	0.0889063959936587	CS = AS_NC
EXON_MEDIANRELATIVERANK_3BINS	239	0	2.19246861924686	2	256	0	2.1328125	2	220	0	2.20909090909091	2	244	0	2.23770491803279	2	989	0	2.19211324570273	2	975	0	2.22769230769231	2	975	0	2.17846153846154	2	0.37791683005273	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.83439978359962	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.499315837389297	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.996425518520115	UP_EXONS_TAF2 = CR	0.573596597237331	UP_EXONS_TAF2 = CS	0.726243385325701	UP_EXONS_TAF2 = AS_NC	0.277956347292274	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.116555351404954	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.256735487056415	DOWN_EXONS_TAF2 = CR	0.0807557428282684	DOWN_EXONS_TAF2 = CS	0.420781040265266	DOWN_EXONS_TAF2 = AS_NC	0.646158728351292	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.797255588150747	UP_EXONS_TAF2dIDR = CR	0.779861278723404	UP_EXONS_TAF2dIDR = CS	0.54052326514436	UP_EXONS_TAF2dIDR = AS_NC	0.393996650769269	DOWN_EXONS_TAF2dIDR = CR	0.747974594974464	DOWN_EXONS_TAF2dIDR = CS	0.216750394234074	DOWN_EXONS_TAF2dIDR = AS_NC	0.374956423667043	CR = CS	0.572150916419529	CR = AS_NC	0.13518186192861	CS = AS_NC
EXON_MEDIANRELATIVERANK_5BINS	239	0	3.29707112970711	3	256	0	3.1875	3	220	0	3.29090909090909	3	244	0	3.36065573770492	3	989	0	3.29120323559151	3	975	0	3.35897435897436	3	975	0	3.26871794871795	3	0.315603660634359	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.901297564554403	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.517954599085378	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.975910249989847	UP_EXONS_TAF2 = CR	0.503970851765704	UP_EXONS_TAF2 = CS	0.653135080284149	UP_EXONS_TAF2 = AS_NC	0.310308153749115	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.110948547592411	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.231113647781964	DOWN_EXONS_TAF2 = CR	0.0557606056399175	DOWN_EXONS_TAF2 = CS	0.391228135647145	DOWN_EXONS_TAF2 = AS_NC	0.625030677312402	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.889845000378538	UP_EXONS_TAF2dIDR = CR	0.612510722408733	UP_EXONS_TAF2dIDR = CS	0.602653330563083	UP_EXONS_TAF2dIDR = AS_NC	0.42147102904911	DOWN_EXONS_TAF2dIDR = CR	0.898712433680171	DOWN_EXONS_TAF2dIDR = CS	0.22061414136628	DOWN_EXONS_TAF2dIDR = AS_NC	0.278834145196362	CR = CS	0.554251466258245	CR = AS_NC	0.0881314501573878	CS = AS_NC
EXON_MEDIANRELATIVERANK_10BINS	239	0	6.11297071129707	6	256	0	5.88671875	6	220	0	6.15	6	244	0	6.22540983606557	6	989	0	6.14459049544995	6	975	0	6.25025641025641	6	975	0	6.08102564102564	6	0.302645679738541	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.784121331657558	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.567939666622298	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.845229461494834	UP_EXONS_TAF2 = CR	0.435434674958876	UP_EXONS_TAF2 = CS	0.760141807454808	UP_EXONS_TAF2 = AS_NC	0.222311926918578	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.113048584440564	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.13954911708539	DOWN_EXONS_TAF2 = CR	0.0346120008989656	*   : DOWN_EXONS_TAF2 < CS	0.295354932406978	DOWN_EXONS_TAF2 = AS_NC	0.791789840163873	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	0.910467605215526	UP_EXONS_TAF2dIDR = CR	0.714533425554596	UP_EXONS_TAF2dIDR = CS	0.549476893753195	UP_EXONS_TAF2dIDR = AS_NC	0.632183892353245	DOWN_EXONS_TAF2dIDR = CR	0.959067246143317	DOWN_EXONS_TAF2dIDR = CS	0.312015336016776	DOWN_EXONS_TAF2dIDR = AS_NC	0.391488050094454	CR = CS	0.46537039285508	CR = AS_NC	0.0915204888847587	CS = AS_NC
NTRS_ALL_FOR_GENE	239	0	12.18410041841	10	256	0	10.8984375	9	220	0	10.1545454545455	8	244	0	11.9098360655738	10	989	0	12.3306370070779	10	975	0	11.7220512820513	10	975	0	13.4082051282051	11	0.444215315774218	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.0335798885352429	*   : UP_EXONS_TAF2 > UP_EXONS_TAF2dIDR	0.822023187884644	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.147744894175827	UP_EXONS_TAF2 = CR	0.427936801125033	UP_EXONS_TAF2 = CS	0.00426026817224975	**  : UP_EXONS_TAF2 < AS_NC	0.147213527887255	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.620473852824505	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	0.0127850585891642	*   : DOWN_EXONS_TAF2 < CR	0.0704565850664705	DOWN_EXONS_TAF2 = CS	8.92905700972523e-05	*** : DOWN_EXONS_TAF2 < AS_NC	0.0580022205976096	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	5.51355321896339e-05	*** : UP_EXONS_TAF2dIDR < CR	0.000424606879579393	*** : UP_EXONS_TAF2dIDR < CS	9.66731392058776e-08	*** : UP_EXONS_TAF2dIDR < AS_NC	0.0803626334630383	DOWN_EXONS_TAF2dIDR = CR	0.287078253513774	DOWN_EXONS_TAF2dIDR = CS	0.00172540814332265	**  : DOWN_EXONS_TAF2dIDR < AS_NC	0.248445099109974	CR = CS	0.0227312403694806	*   : CR < AS_NC	0.000577049502848427	*** : CS < AS_NC
PROP_FIRST_EXON	239	0	0.0533645657837366	0	256	0	0.0538114976111999	0	220	0	0.0546852642307188	0	244	0	0.0531896732473739	0	989	0	0.0165989365185082	0	975	0	0.0477304753849169	0	975	0	0.0473486101432273	0	0.793482577126855	UP_EXONS_TAF2 = DOWN_EXONS_TAF2	0.558247417980517	UP_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.885324279821555	UP_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	1.51814147892136e-09	*** : UP_EXONS_TAF2 > CR	0.965172773276827	UP_EXONS_TAF2 = CS	0.483940825973527	UP_EXONS_TAF2 = AS_NC	0.742781189722348	DOWN_EXONS_TAF2 = UP_EXONS_TAF2dIDR	0.892659211825451	DOWN_EXONS_TAF2 = DOWN_EXONS_TAF2dIDR	1.46174704394241e-08	*** : DOWN_EXONS_TAF2 > CR	0.806538626504324	DOWN_EXONS_TAF2 = CS	0.319060646215767	DOWN_EXONS_TAF2 = AS_NC	0.649744890742423	UP_EXONS_TAF2dIDR = DOWN_EXONS_TAF2dIDR	1.2904787762014e-06	*** : UP_EXONS_TAF2dIDR > CR	0.527112371908797	UP_EXONS_TAF2dIDR = CS	0.175917728982804	UP_EXONS_TAF2dIDR = AS_NC	6.80679340781164e-09	*** : DOWN_EXONS_TAF2dIDR > CR	0.931398690204472	DOWN_EXONS_TAF2dIDR = CS	0.402906913288278	DOWN_EXONS_TAF2dIDR = AS_NC	6.38480966732253e-17	*** : CR < CS	2.75592806003269e-22	*** : CR < AS_NC	0.239229412015033	CS = AS_NC
