EXPERIMENT	TYPE	EVENT	DIRECTION
HepG2-SRRM2-KD	Exon	HsaEX6094717	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0074267	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0048139	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0024112	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1001981	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0004693	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0017690	DOWN
HepG2-SRRM2-KD	Exon	HsaEX6031310	DOWN
HepG2-SRRM2-KD	Exon	HsaEX1025040	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0032466	DOWN
HepG2-SRRM2-KD	Exon	HsaEX0039465	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1048166	UP
HeLa-SRRM2-KD	Intron	HsaINT0077276	UP
HeLa-SRRM2-KD	Intron	HsaINT0169120	UP
HeLa-SRRM2-KD	Intron	HsaINT0169603	UP
HeLa-SRRM2-KD	Intron	HsaINT1045539	UP
HeLa-SRRM2-KD	Intron	HsaINT0125918	UP
HeLa-SRRM2-KD	Intron	HsaINT0017032	UP
HeLa-SRRM2-KD	Intron	HsaINT0096523	UP
HeLa-SRRM2-KD	Intron	HsaINT0011200	UP
HeLa-SRRM2-KD	Intron	HsaINT1013129	UP
HeLa-SRRM2-KD	Intron	HsaINT0122545	UP
HeLa-SRRM2-KD	Intron	HsaINT0070021	UP
HeLa-SRRM2-KD	Intron	HsaINT0089342	UP
HeLa-SRRM2-KD	Intron	HsaINT0047098	UP
HeLa-SRRM2-KD	Intron	HsaINT0162481	UP
HeLa-SRRM2-KD	Intron	HsaINT0104490	UP
HeLa-SRRM2-KD	Intron	HsaINT0171767	UP
HeLa-SRRM2-KD	Intron	HsaINT0046364	UP
HeLa-SRRM2-KD	Intron	HsaINT1013367	UP
HeLa-SRRM2-KD	Intron	HsaINT0018839	UP
HeLa-SRRM2-KD	Intron	HsaINT0121658	UP
HeLa-SRRM2-KD	Intron	HsaINT0152919	UP
HeLa-SRRM2-KD	Intron	HsaINT0155818	UP
HeLa-SRRM2-KD	Intron	HsaINT0136707	UP
HeLa-SRRM2-KD	Intron	HsaINT0174063	UP
HeLa-SRRM2-KD	Intron	HsaINT0171499	UP
HeLa-SRRM2-KD	Intron	HsaINT1048188	UP
HeLa-SRRM2-KD	Intron	HsaINT0170476	UP
HeLa-SRRM2-KD	Intron	HsaINT0100961	UP
HeLa-SRRM2-KD	Intron	HsaINT1041530	UP
HeLa-SRRM2-KD	Intron	HsaINT1017283	UP
HeLa-SRRM2-KD	Intron	HsaINT0028665	UP
HeLa-SRRM2-KD	Intron	HsaINT0046838	UP
HeLa-SRRM2-KD	Intron	HsaINT0096890	UP
HeLa-SRRM2-KD	Intron	HsaINT0152228	UP
HeLa-SRRM2-KD	Intron	HsaINT1022844	UP
HeLa-SRRM2-KD	Intron	HsaINT0044953	UP
HeLa-SRRM2-KD	Intron	HsaINT1019018	UP
HeLa-SRRM2-KD	Intron	HsaINT0127899	UP
HeLa-SRRM2-KD	Intron	HsaINT0076163	UP
HeLa-SRRM2-KD	Intron	HsaINT0095020	UP
HeLa-SRRM2-KD	Intron	HsaINT0124073	UP
HeLa-SRRM2-KD	Intron	HsaINT0067150	UP
HeLa-SRRM2-KD	Intron	HsaINT0121501	UP
HeLa-SRRM2-KD	Intron	HsaINT1027927	UP
HeLa-SRRM2-KD	Intron	HsaINT0073290	UP
HeLa-SRRM2-KD	Intron	HsaINT0001039	UP
HeLa-SRRM2-KD	Intron	HsaINT0025145	UP
HeLa-SRRM2-KD	Intron	HsaINT0169938	UP
HeLa-SRRM2-KD	Intron	HsaINT0016940	UP
HeLa-SRRM2-KD	Intron	HsaINT0003426	UP
HeLa-SRRM2-KD	Intron	HsaINT0143562	UP
HeLa-SRRM2-KD	Intron	HsaINT1003186	UP
HeLa-SRRM2-KD	Intron	HsaINT0136748	UP
HeLa-SRRM2-KD	Intron	HsaINT0074754	UP
HeLa-SRRM2-KD	Intron	HsaINT0017237	UP
HeLa-SRRM2-KD	Intron	HsaINT0074677	UP
HeLa-SRRM2-KD	Intron	HsaINT0178700	UP
HeLa-SRRM2-KD	Intron	HsaINT0181590	UP
HeLa-SRRM2-KD	Intron	HsaINT0064505	UP
HeLa-SRRM2-KD	Intron	HsaINT0002375	UP
HeLa-SRRM2-KD	Intron	HsaINT0124494	UP
HeLa-SRRM2-KD	Intron	HsaINT0028666	UP
HeLa-SRRM2-KD	Intron	HsaINT0167282	UP
HeLa-SRRM2-KD	Intron	HsaINT1043194	UP
HeLa-SRRM2-KD	Intron	HsaINT0146145	UP
HeLa-SRRM2-KD	Intron	HsaINT0139474	UP
HeLa-SRRM2-KD	Intron	HsaINT0015860	UP
HeLa-SRRM2-KD	Intron	HsaINT0049031	UP
HeLa-SRRM2-KD	Intron	HsaINT0015796	UP
HeLa-SRRM2-KD	Intron	HsaINT0164933	UP
HeLa-SRRM2-KD	Intron	HsaINT0143809	UP
HeLa-SRRM2-KD	Intron	HsaINT1004734	UP
HeLa-SRRM2-KD	Intron	HsaINT0058044	UP
HeLa-SRRM2-KD	Intron	HsaINT0003378	UP
HeLa-SRRM2-KD	Intron	HsaINT0016360	UP
HeLa-SRRM2-KD	Intron	HsaINT0015618	UP
HeLa-SRRM2-KD	Intron	HsaINT0090349	UP
HeLa-SRRM2-KD	Intron	HsaINT0172911	UP
HeLa-SRRM2-KD	Intron	HsaINT0106976	UP
HeLa-SRRM2-KD	Intron	HsaINT0077446	UP
HeLa-SRRM2-KD	Intron	HsaINT0101322	UP
HeLa-SRRM2-KD	Intron	HsaINT1047586	UP
HeLa-SRRM2-KD	Intron	HsaINT1012558	UP
HeLa-SRRM2-KD	Intron	HsaINT0023185	UP
HeLa-SRRM2-KD	Intron	HsaINT0025196	UP
HeLa-SRRM2-KD	Intron	HsaINT0048236	UP
HeLa-SRRM2-KD	Intron	HsaINT0094165	UP
HeLa-SRRM2-KD	Intron	HsaINT0002855	UP
HeLa-SRRM2-KD	Intron	HsaINT0058042	UP
HeLa-SRRM2-KD	Intron	HsaINT0036005	UP
HeLa-SRRM2-KD	Intron	HsaINT0186286	UP
HeLa-SRRM2-KD	Intron	HsaINT0168804	UP
HeLa-SRRM2-KD	Intron	HsaINT0005684	UP
HeLa-SRRM2-KD	Intron	HsaINT0019818	UP
HeLa-SRRM2-KD	Intron	HsaINT1015437	UP
HeLa-SRRM2-KD	Intron	HsaINT0186741	UP
HeLa-SRRM2-KD	Intron	HsaINT0160363	UP
HeLa-SRRM2-KD	Intron	HsaINT1041435	UP
HeLa-SRRM2-KD	Intron	HsaINT0159179	UP
HeLa-SRRM2-KD	Intron	HsaINT0160112	UP
HeLa-SRRM2-KD	Intron	HsaINT0097683	UP
HeLa-SRRM2-KD	Intron	HsaINT0168967	UP
HeLa-SRRM2-KD	Intron	HsaINT0089925	UP
HeLa-SRRM2-KD	Intron	HsaINT1010650	UP
HeLa-SRRM2-KD	Intron	HsaINT0008235	UP
HeLa-SRRM2-KD	Intron	HsaINT0140880	UP
HeLa-SRRM2-KD	Intron	HsaINT0163528	UP
HeLa-SRRM2-KD	Intron	HsaINT1043255	UP
HeLa-SRRM2-KD	Intron	HsaINT1028102	UP
HeLa-SRRM2-KD	Intron	HsaINT0081727	UP
HeLa-SRRM2-KD	Intron	HsaINT0027865	UP
HeLa-SRRM2-KD	Intron	HsaINT0013901	UP
HeLa-SRRM2-KD	Intron	HsaINT0010040	UP
HeLa-SRRM2-KD	Intron	HsaINT0088688	UP
HeLa-SRRM2-KD	Intron	HsaINT0026999	UP
HeLa-SRRM2-KD	Intron	HsaINT1007686	UP
HeLa-SRRM2-KD	Intron	HsaINT0087619	UP
HeLa-SRRM2-KD	Intron	HsaINT0083446	UP
HeLa-SRRM2-KD	Intron	HsaINT0166857	UP
HeLa-SRRM2-KD	Intron	HsaINT0163960	UP
HeLa-SRRM2-KD	Intron	HsaINT0012093	UP
HeLa-SRRM2-KD	Intron	HsaINT0065773	UP
HeLa-SRRM2-KD	Intron	HsaINT0186131	UP
HeLa-SRRM2-KD	Intron	HsaINT0102108	UP
HeLa-SRRM2-KD	Intron	HsaINT0129037	UP
HeLa-SRRM2-KD	Intron	HsaINT1003895	UP
HeLa-SRRM2-KD	Intron	HsaINT1042100	UP
HeLa-SRRM2-KD	Intron	HsaINT0002290	UP
HeLa-SRRM2-KD	Intron	HsaINT0114825	UP
HeLa-SRRM2-KD	Intron	HsaINT1004464	UP
HeLa-SRRM2-KD	Intron	HsaINT1048124	UP
HeLa-SRRM2-KD	Intron	HsaINT0026583	UP
HeLa-SRRM2-KD	Intron	HsaINT0061910	UP
HeLa-SRRM2-KD	Intron	HsaINT0059876	UP
HeLa-SRRM2-KD	Intron	HsaINT0188380	UP
HeLa-SRRM2-KD	Intron	HsaINT0109798	UP
HeLa-SRRM2-KD	Intron	HsaINT0060212	UP
HeLa-SRRM2-KD	Intron	HsaINT0100386	UP
HeLa-SRRM2-KD	Intron	HsaINT1042804	UP
HeLa-SRRM2-KD	Intron	HsaINT0100260	UP
HeLa-SRRM2-KD	Intron	HsaINT0084262	UP
HeLa-SRRM2-KD	Intron	HsaINT0136782	UP
HeLa-SRRM2-KD	Intron	HsaINT0099225	UP
HeLa-SRRM2-KD	Intron	HsaINT0019108	UP
HeLa-SRRM2-KD	Intron	HsaINT0023946	UP
HeLa-SRRM2-KD	Intron	HsaINT0066067	UP
HeLa-SRRM2-KD	Intron	HsaINT0067999	UP
HeLa-SRRM2-KD	Intron	HsaINT0184966	UP
HeLa-SRRM2-KD	Intron	HsaINT0002132	UP
HeLa-SRRM2-KD	Intron	HsaINT0163527	UP
HeLa-SRRM2-KD	Intron	HsaINT0042753	UP
HeLa-SRRM2-KD	Intron	HsaINT0177050	UP
HeLa-SRRM2-KD	Intron	HsaINT1043958	UP
HeLa-SRRM2-KD	Intron	HsaINT0180114	UP
HeLa-SRRM2-KD	Intron	HsaINT0167267	UP
HeLa-SRRM2-KD	Intron	HsaINT0055976	UP
HeLa-SRRM2-KD	Intron	HsaINT0100452	UP
HeLa-SRRM2-KD	Intron	HsaINT1010775	UP
HeLa-SRRM2-KD	Intron	HsaINT0011948	UP
HeLa-SRRM2-KD	Intron	HsaINT0125407	UP
HeLa-SRRM2-KD	Intron	HsaINT0130484	UP
HeLa-SRRM2-KD	Intron	HsaINT0101365	UP
HeLa-SRRM2-KD	Intron	HsaINT1002620	UP
HepG2-SRRM2-KD	Intron	HsaINT1048166	UP
HepG2-SRRM2-KD	Intron	HsaINT1006589	UP
HepG2-SRRM2-KD	Intron	HsaINT1006590	UP
HepG2-SRRM2-KD	Intron	HsaINT0029351	UP
HepG2-SRRM2-KD	Intron	HsaINT0151837	UP
HepG2-SRRM2-KD	Intron	HsaINT1021008	UP
HepG2-SRRM2-KD	Intron	HsaINT0117864	UP
HepG2-SRRM2-KD	Intron	HsaINT1024687	UP
HepG2-SRRM2-KD	Intron	HsaINT0089748	UP
HepG2-SRRM2-KD	Intron	HsaINT0144646	UP
HepG2-SRRM2-KD	Intron	HsaINT1039336	UP
HepG2-SRRM2-KD	Intron	HsaINT1028210	UP
HepG2-SRRM2-KD	Intron	HsaINT1023018	UP
HepG2-SRRM2-KD	Intron	HsaINT0059058	UP
HepG2-SRRM2-KD	Intron	HsaINT0121571	UP
HepG2-SRRM2-KD	Intron	HsaINT1024524	UP
HepG2-SRRM2-KD	Intron	HsaINT0028525	UP
HepG2-SRRM2-KD	Intron	HsaINT0055009	UP
HepG2-SRRM2-KD	Intron	HsaINT0062767	UP
HepG2-SRRM2-KD	Intron	HsaINT1025947	UP
HepG2-SRRM2-KD	Intron	HsaINT0146701	UP
HepG2-SRRM2-KD	Intron	HsaINT0087338	UP
HepG2-SRRM2-KD	Intron	HsaINT0167766	UP
HepG2-SRRM2-KD	Intron	HsaINT1039356	UP
HepG2-SRRM2-KD	Intron	HsaINT0187416	UP
HepG2-SRRM2-KD	Intron	HsaINT1016391	UP
HepG2-SRRM2-KD	Intron	HsaINT1046141	UP
HepG2-SRRM2-KD	Intron	HsaINT1028452	UP
HepG2-SRRM2-KD	Intron	HsaINT0171438	UP
HepG2-SRRM2-KD	Intron	HsaINT0181612	UP
HepG2-SRRM2-KD	Intron	HsaINT1028144	UP
HepG2-SRRM2-KD	Intron	HsaINT0167820	UP
HepG2-SRRM2-KD	Intron	HsaINT0128388	UP
HepG2-SRRM2-KD	Intron	HsaINT1044621	UP
HepG2-SRRM2-KD	Intron	HsaINT0185545	UP
HepG2-SRRM2-KD	Intron	HsaINT0084788	UP
HepG2-SRRM2-KD	Intron	HsaINT0064562	UP
HepG2-SRRM2-KD	Intron	HsaINT0168552	UP
HepG2-SRRM2-KD	Intron	HsaINT0162019	UP
HepG2-SRRM2-KD	Intron	HsaINT0087414	UP
HepG2-SRRM2-KD	Intron	HsaINT0158123	UP
HepG2-SRRM2-KD	Intron	HsaINT0135764	UP
HepG2-SRRM2-KD	Intron	HsaINT0106181	UP
HepG2-SRRM2-KD	Intron	HsaINT0128390	UP
HepG2-SRRM2-KD	Intron	HsaINT0188003	UP
HepG2-SRRM2-KD	Intron	HsaINT0014819	UP
HepG2-SRRM2-KD	Intron	HsaINT0014711	UP
HepG2-SRRM2-KD	Intron	HsaINT0186068	UP
HepG2-SRRM2-KD	Intron	HsaINT0021211	UP
HepG2-SRRM2-KD	Intron	HsaINT1003173	UP
HepG2-SRRM2-KD	Intron	HsaINT0108037	UP
HepG2-SRRM2-KD	Intron	HsaINT0184680	UP
HepG2-SRRM2-KD	Intron	HsaINT1024354	UP
HepG2-SRRM2-KD	Intron	HsaINT1032817	UP
HepG2-SRRM2-KD	Intron	HsaINT0001227	UP
HepG2-SRRM2-KD	Intron	HsaINT1023453	UP
HepG2-SRRM2-KD	Intron	HsaINT1023462	UP
HepG2-SRRM2-KD	Intron	HsaINT0109467	UP
HepG2-SRRM2-KD	Intron	HsaINT1033178	UP
HepG2-SRRM2-KD	Intron	HsaINT0103532	UP
HepG2-SRRM2-KD	Intron	HsaINT1046502	UP
HepG2-SRRM2-KD	Intron	HsaINT0024357	UP
HepG2-SRRM2-KD	Intron	HsaINT0109003	UP
HepG2-SRRM2-KD	Intron	HsaINT1006508	UP
HepG2-SRRM2-KD	Intron	HsaINT0060394	UP
HepG2-SRRM2-KD	Intron	HsaINT1026465	UP
HepG2-SRRM2-KD	Intron	HsaINT0053333	UP
HepG2-SRRM2-KD	Intron	HsaINT0086950	UP
HepG2-SRRM2-KD	Intron	HsaINT0093703	UP
HepG2-SRRM2-KD	Intron	HsaINT0115015	UP
HepG2-SRRM2-KD	Intron	HsaINT0061927	UP
HepG2-SRRM2-KD	Intron	HsaINT0112982	UP
HepG2-SRRM2-KD	Intron	HsaINT0053330	UP
HepG2-SRRM2-KD	Intron	HsaINT0027388	UP
HepG2-SRRM2-KD	Intron	HsaINT0005042	UP
HepG2-SRRM2-KD	Intron	HsaINT0027391	UP
HepG2-SRRM2-KD	Intron	HsaINT0154230	UP
HepG2-SRRM2-KD	Intron	HsaINT0101144	UP
HepG2-SRRM2-KD	Intron	HsaINT1026815	UP
HepG2-SRRM2-KD	Intron	HsaINT0009481	UP
HepG2-SRRM2-KD	Intron	HsaINT1038250	UP
HepG2-SRRM2-KD	Intron	HsaINT1024419	UP
HepG2-SRRM2-KD	Intron	HsaINT1033177	UP
HepG2-SRRM2-KD	Intron	HsaINT0188056	UP
HepG2-SRRM2-KD	Intron	HsaINT0117861	UP
HepG2-SRRM2-KD	Intron	HsaINT0127420	UP
HepG2-SRRM2-KD	Intron	HsaINT0186490	UP
HepG2-SRRM2-KD	Intron	HsaINT0137617	UP
HepG2-SRRM2-KD	Intron	HsaINT0043016	UP
HepG2-SRRM2-KD	Intron	HsaINT0021822	UP
HepG2-SRRM2-KD	Intron	HsaINT0081734	UP
HepG2-SRRM2-KD	Intron	HsaINT0092971	UP
HepG2-SRRM2-KD	Intron	HsaINT1005496	UP
HepG2-SRRM2-KD	Intron	HsaINT1013666	UP
HepG2-SRRM2-KD	Intron	HsaINT0162690	UP
HepG2-SRRM2-KD	Intron	HsaINT0059639	UP
HepG2-SRRM2-KD	Intron	HsaINT0148334	UP
HepG2-SRRM2-KD	Intron	HsaINT0066412	UP
HepG2-SRRM2-KD	Intron	HsaINT0099092	UP
HepG2-SRRM2-KD	Intron	HsaINT0188561	UP
HepG2-SRRM2-KD	Intron	HsaINT0060382	UP
HepG2-SRRM2-KD	Intron	HsaINT0113206	UP
HepG2-SRRM2-KD	Intron	HsaINT0007332	UP
HepG2-SRRM2-KD	Intron	HsaINT0157108	UP
HepG2-SRRM2-KD	Intron	HsaINT0142863	UP
HepG2-SRRM2-KD	Intron	HsaINT0137446	UP
HepG2-SRRM2-KD	Intron	HsaINT0113005	UP
HepG2-SRRM2-KD	Intron	HsaINT0036070	UP
HepG2-SRRM2-KD	Intron	HsaINT0148398	UP
HepG2-SRRM2-KD	Intron	HsaINT0184289	UP
HepG2-SRRM2-KD	Intron	HsaINT0049035	UP
HepG2-SRRM2-KD	Intron	HsaINT0188512	UP
HepG2-SRRM2-KD	Intron	HsaINT0132441	UP
HepG2-SRRM2-KD	Intron	HsaINT0182492	UP
HepG2-SRRM2-KD	Intron	HsaINT0134813	UP
HepG2-SRRM2-KD	Intron	HsaINT0080864	UP
HepG2-SRRM2-KD	Intron	HsaINT1003318	UP
HepG2-SRRM2-KD	Intron	HsaINT0051581	UP
HepG2-SRRM2-KD	Intron	HsaINT0159425	UP
HepG2-SRRM2-KD	Intron	HsaINT1041155	UP
HepG2-SRRM2-KD	Intron	HsaINT0134827	UP
HepG2-SRRM2-KD	Intron	HsaINT1024192	UP
HepG2-SRRM2-KD	Intron	HsaINT1019470	UP
HepG2-SRRM2-KD	Intron	HsaINT0137496	UP
HepG2-SRRM2-KD	Intron	HsaINT0085281	UP
HepG2-SRRM2-KD	Intron	HsaINT0089749	UP
HepG2-SRRM2-KD	Intron	HsaINT1022481	UP
HepG2-SRRM2-KD	Intron	HsaINT0162684	UP
HepG2-SRRM2-KD	Intron	HsaINT0172701	UP
HepG2-SRRM2-KD	Intron	HsaINT0161299	UP
HepG2-SRRM2-KD	Intron	HsaINT0065871	UP
HepG2-SRRM2-KD	Intron	HsaINT0085661	UP
HepG2-SRRM2-KD	Intron	HsaINT0016307	UP
HepG2-SRRM2-KD	Intron	HsaINT0029366	UP
HepG2-SRRM2-KD	Intron	HsaINT1022719	UP
HepG2-SRRM2-KD	Intron	HsaINT0107065	UP
HepG2-SRRM2-KD	Intron	HsaINT0014848	UP
HepG2-SRRM2-KD	Intron	HsaINT0099794	UP
HepG2-SRRM2-KD	Intron	HsaINT0165875	UP
HepG2-SRRM2-KD	Intron	HsaINT1015344	UP
HepG2-SRRM2-KD	Intron	HsaINT0051575	UP
HepG2-SRRM2-KD	Intron	HsaINT0070698	UP
HepG2-SRRM2-KD	Intron	HsaINT0016931	UP
HepG2-SRRM2-KD	Intron	HsaINT1027932	UP
HepG2-SRRM2-KD	Intron	HsaINT0174248	UP
HepG2-SRRM2-KD	Intron	HsaINT0020757	UP
HepG2-SRRM2-KD	Intron	HsaINT1047844	UP
HepG2-SRRM2-KD	Intron	HsaINT0022078	UP
HeLa-SRRM2-KD	Intron	HsaINT1003178	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0062713	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1030366	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0001057	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1021699	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1040748	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1040292	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0033886	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0035315	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0012840	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0147220	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1007869	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0001900	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0186197	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0140347	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0146569	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0169293	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0159432	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1013334	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0084262	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0137343	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0119176	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1026855	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0047258	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0177530	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0130487	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0081099	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0181002	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0126512	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0163180	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0074689	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0164157	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0000820	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0113966	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0187711	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0102224	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0103188	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0113200	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0128417	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0018282	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1010357	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0171498	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0097595	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0081866	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0184670	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1015874	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0096746	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0024602	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0143251	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0081501	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1009560	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0113185	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0073289	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0021514	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1031916	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0153114	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1017998	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0081069	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0175468	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0143169	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0167869	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0081148	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0060647	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0130485	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0185307	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0103055	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0185368	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1023275	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0130321	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0115536	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0150795	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0074437	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0164656	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1026407	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0029008	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0173300	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0042356	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0121539	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0113397	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0069587	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0011002	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0059502	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0127121	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0030403	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0140843	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0010200	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0166601	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0084048	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0035334	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0187379	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0047259	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0043488	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0041725	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0127330	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0187510	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1010978	DOWN
HeLa-SRRM2-KD	Intron	HsaINT0124710	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1040028	DOWN
HeLa-SRRM2-KD	Intron	HsaINT1024490	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1003178	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0062713	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1030366	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0001057	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1021699	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040748	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1040292	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0047507	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0021278	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140409	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1025188	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0086493	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1044447	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102929	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140384	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0102924	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0018737	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0140457	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0045820	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0125108	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0132652	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0124277	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0036066	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0118715	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1032816	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0002129	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0127311	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1045173	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0015024	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0099224	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0002093	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0091317	DOWN
HepG2-SRRM2-KD	Intron	HsaINT0151931	DOWN
HepG2-SRRM2-KD	Intron	HsaINT1038255	DOWN
